phone name, image source, price
Apple IPhone 12 Pro - 6.1" 128GB ROM, 6GB ROM 5G - Blue, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/25/3811072/1.jpg?4631, ₦ 760,000
Apple IPhone 15 Pro Max 256gb - Nano Sim - Blue  Titanium, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/97/8290262/1.jpg?6242, ₦ 2,000,000
Apple IPhone 12, 6.1-Inch 64GB ROM 5G - Pacific Blue, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/6744801/1.jpg?6005, ₦ 600,000
Apple Iphone X 64gb Silver And Free Pouch & Tempered Glass, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/42/287863/1.jpg?9894, ₦ 270,000
Apple IPhone 13 Pro 6.1 Inch Super Retina XDR Display With ProMotion, (6GB RAM + 256GB ROM), IOS 15, 5G, FaceTime - GOLD, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/978048/1.jpg?6376, ₦ 1,000,000
Apple IPhone 15 Pro Max 6.7" 8GB RAM/256GB ROM - Blue Titanium, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/93/7162762/1.jpg?4296, ₦ 1,880,999
Apple IPhone 12 Pro - 6.1" - 5G -128GB ROM + 6GB RAM- Pacific Blue, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/00/0516272/1.jpg?3286, ₦ 720,000
Apple IPhone 12 Pro Max - 6.7" - 6GB RAM, 128GB ROM, 5G - Gold, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/07/4242472/1.jpg?7920, ₦ 780,000
Apple IPhone 13 - 6.1" - 128GB ROM, 4GB RAM, 3240mAh - White, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/81/1880172/1.jpg?9410, ₦ 760,000
Apple IPhone 11 - 6.1" 64GB ROM, 4GB RAM, 3110mAh - Black, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/91/5652852/1.jpg?0500, ₦ 760,000
Apple IPhone 12 Pro - 6.1 Inches - 128GB ROM - 6GB RAM - 2815mAh, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/65/4601422/1.jpg?0826, ₦ 760,000
Apple IPhone 12 Pro Max 6.7" (12PM+12PM+12PM) 256+6GB RAM 3687mAh, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/63/2050042/1.jpg?3365, ₦ 950,000
Apple IPhone 12 Pro Max - 6.7" - 6GB RAM, 256GB ROM, 5G - Gold, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/18/8713472/1.jpg?0730, ₦ 820,000
Apple IPhone 13 Pro 6.1 Inch Super Retina XDR Display With ProMotion, (6GB RAM + 128GB ROM), IOS 15, 5G, FaceTime -Sierra Blue, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/96/978048/1.jpg?6376, ₦ 1,400,000
Apple IPhone XR - 6.1" - 128GB ROM, 3GB RAM, 2942mAh - Blue, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/14/5080172/1.jpg?3909, ₦ 760,000
Apple IPhone XS Max - 6.5" - 4GB RAM, 256GB ROM, 3174mAh - Gold, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/82/2611472/1.jpg?4740, ₦ 760,000
Apple IPhone X - 5.8" 256GB ROM, 3GB RAM, 2716mAh - Black, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/57/3652852/1.jpg?9083, ₦ 400,000
Apple IPhone 13 - 6.1" - 128GB ROM, 4GB RAM, 3240mAh - Pink, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/88/3680172/1.jpg?7241, ₦ 760,000
Apple IPhone 15 Pro Max 512GB - 5G - Natural Titanium, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/31/4995362/1.jpg?2477, ₦ 2,450,000
Apple IPhone 15 Pro Max 256gb - Nano Sim - Blue Titanium, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/92/4615272/1.jpg?4390, ₦ 2,788,000
Apple IPhone 13 Pro 5G - 6.1" 128GB ROM, 6GB ROM - Green, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/86/8468172/1.jpg?7119, ₦ 920,000
Apple IPhone 15 Pro Max 256gb SINGLE/Sim -NATURAL Titanium, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/83/4516272/1.jpg?5376, ₦ 2,788,000
Apple IPhone 11 Pro Max - 6.5" - 4GB RAM, 256GB ROM - Gold, https://ng.jumia.is/unsafe/fit-in/300x300/filters:fill(white)/product/78/2921472/1.jpg?4287, ₦ 760,000
